window,horizon,feature,mean_ic,t_stat,n_weeks,abs_ic
W2,4,residual_24h,-0.019228600739348678,-0.9868589662523009,24,0.019228600739348678
W2,4,funding_rate_binance,-0.03631653852746634,-2.874807399198714,24,0.03631653852746634
W2,4,cum_funding_24h,-0.037244063683684846,-2.559660830272709,24,0.037244063683684846
W2,4,cum_funding_72h,-0.05339754314260076,-3.791451786212043,24,0.05339754314260076
W2,4,cum_funding_168h,-0.021571123362064144,-2.865769572223143,24,0.021571123362064144
W2,4,funding_zscore,-0.022813085130706203,-1.8157694327691971,24,0.022813085130706203
W2,4,funding_x_mom_12h,-0.0021081043701060786,-0.1670273017904895,24,0.0021081043701060786
W2,4,funding_x_mom_24h,-0.01503997566287238,-0.8812089285229651,24,0.01503997566287238
W2,4,oi_value_usd,-0.0017594860594156634,-0.29043659142400446,24,0.0017594860594156634
W2,4,taker_buy_sell_ratio,-0.020373984344335766,-2.1933269854508843,24,0.020373984344335766
W2,4,top_ls_ratio,-0.01814646475840993,-2.954722043226211,24,0.01814646475840993
W2,4,global_ls_ratio,0.007636048887437705,1.1430940616880303,24,0.007636048887437705
W2,4,oi_chg_1h,-0.03308068469023543,-3.499070781181642,24,0.03308068469023543
W2,4,oi_chg_4h,-0.03204120009413658,-2.127747663596062,24,0.03204120009413658
W2,4,oi_chg_12h,-0.02437337150332644,-1.327654177213212,24,0.02437337150332644
W2,4,oi_chg_24h,-0.05384627349489398,-2.511942977517803,24,0.05384627349489398
W2,4,oi_zscore,-0.07859687198974603,-4.144327853598007,24,0.07859687198974603
W2,4,oi_ret_diverge,-0.018013095144869637,-1.3919388748281907,24,0.018013095144869637
W2,4,taker_imbalance,-0.020373984344335766,-2.1933269854508843,24,0.020373984344335766
W2,4,taker_cvd_4h,-0.0347373232205976,-2.4281320555152646,24,0.0347373232205976
W2,4,taker_cvd_12h,-0.026236362632521933,-2.0690682709209547,24,0.026236362632521933
W2,4,taker_cvd_24h,-0.03341033119066956,-2.214032324589496,24,0.03341033119066956
W2,4,taker_zscore,-0.02013548864192084,-2.229224635770521,24,0.02013548864192084
W2,4,top_ls_ratio_zscore,-0.02953069859903217,-2.3506279985847454,24,0.02953069859903217
W2,4,global_ls_ratio_zscore,0.012207983460589614,0.9870887573033321,24,0.012207983460589614
W2,4,ls_divergence,-0.01955507169846896,-3.033781299348297,24,0.01955507169846896
W2,4,premium_index,0.00027880804259948776,0.026290802355929958,24,0.00027880804259948776
W2,4,premium_zscore,0.004521461241662358,0.4186627314278855,24,0.004521461241662358
W2,12,ret_1h,-0.011380149196422816,-0.9132631768565819,24,0.011380149196422816
W2,12,ret_4h,-0.008010396061100397,-0.3967596971387863,24,0.008010396061100397
W2,12,ret_12h,-0.056600394974142314,-1.754044588657842,24,0.056600394974142314
W2,12,ret_24h,-0.10248049754110762,-2.326399002549338,24,0.10248049754110762
W2,12,ret_48h,-0.10524944017054584,-2.7899070404571122,24,0.10524944017054584
W2,12,ret_168h,-0.1377594326001734,-4.816508958796236,24,0.1377594326001734
W2,12,rvol_12h,0.013440877902500092,0.7163152694683658,24,0.013440877902500092
W2,12,rvol_24h,0.014146897491794604,0.49848208475564126,24,0.014146897491794604
W2,12,rvol_168h,-0.03835821957791363,-1.8444284320355744,24,0.03835821957791363
W2,12,vol_ratio_12h,0.048305219979439616,2.0338873295097883,24,0.048305219979439616
W2,12,vol_ratio_24h,0.03199669113044579,1.1643872144632856,24,0.03199669113044579
W2,12,mom_z_12h,-0.04572391902152142,-1.5660956845044758,24,0.04572391902152142
W2,12,mom_z_24h,-0.08315106608489416,-1.9583563085575235,24,0.08315106608489416
W2,12,range_24h,0.026380013876254646,2.915352632863536,24,0.026380013876254646
W2,12,dist_from_high_24h,0.05070984714058418,1.4318175397679167,24,0.05070984714058418
W2,12,btc_ret_1h,-0.01681660402031943,-1.4540107188957474,24,0.01681660402031943
W2,12,btc_ret_4h,-0.020301928039383133,-1.014347581992968,24,0.020301928039383133
W2,12,btc_ret_12h,-0.05549350897014787,-1.3830745917646448,24,0.05549350897014787
W2,12,btc_ret_24h,-0.10746888827985983,-2.374987074745002,24,0.10746888827985983
W2,12,btc_beta_168h,-0.028245446150174627,-1.2650714139630463,24,0.028245446150174627
W2,12,residual_12h,0.0022132782729333534,0.08139620030811376,24,0.0022132782729333534
W2,12,residual_24h,-0.02890686521119319,-0.9545696168979361,24,0.02890686521119319
W2,12,funding_rate_binance,-0.05534497566373278,-2.8514990288020736,24,0.05534497566373278
W2,12,cum_funding_24h,-0.06535698719412096,-2.3857886987977994,24,0.06535698719412096
W2,12,cum_funding_72h,-0.09125530481582234,-3.506134675645246,24,0.09125530481582234
W2,12,cum_funding_168h,-0.025700251957663303,-2.428267348531856,24,0.025700251957663303
W2,12,funding_zscore,-0.03654037183889084,-1.7780381407412207,24,0.03654037183889084
W2,12,funding_x_mom_12h,-0.008249029772072642,-0.42145177711679394,24,0.008249029772072642
W2,12,funding_x_mom_24h,-0.02509025949946629,-0.9845587068865997,24,0.02509025949946629
W2,12,oi_value_usd,-0.00622132373336001,-0.5337922558909232,24,0.00622132373336001
W2,12,taker_buy_sell_ratio,-0.015673551695540012,-1.7720876066421507,24,0.015673551695540012
W2,12,top_ls_ratio,-0.029929766336102254,-2.9718710886395097,24,0.029929766336102254
W2,12,global_ls_ratio,0.01195030436296137,0.9625623319281534,24,0.01195030436296137
W2,12,oi_chg_1h,-0.016043957286182364,-1.4528404577574645,24,0.016043957286182364
W2,12,oi_chg_4h,-0.022825332863900216,-1.19714635008898,24,0.022825332863900216
W2,12,oi_chg_12h,-0.046231948609274875,-1.5256849208727172,24,0.046231948609274875
W2,12,oi_chg_24h,-0.07306454075292516,-2.2272195970680437,24,0.07306454075292516
W2,12,oi_zscore,-0.13272584724846792,-4.994627706951611,24,0.13272584724846792
W2,12,oi_ret_diverge,-0.008566321646691287,-0.44150780034408543,24,0.008566321646691287
W2,12,taker_imbalance,-0.015673551695540012,-1.7720876066421507,24,0.015673551695540012
W2,12,taker_cvd_4h,-0.024144362658556424,-1.6583403307709468,24,0.024144362658556424
W2,12,taker_cvd_12h,-0.02779140766530074,-1.4392309251384519,24,0.02779140766530074
W2,12,taker_cvd_24h,-0.026312214169866843,-1.0920450156899748,24,0.026312214169866843
W2,12,taker_zscore,-0.013778677957749558,-1.681817875146865,24,0.013778677957749558
W2,12,top_ls_ratio_zscore,-0.0546336560010064,-2.2785033218783988,24,0.0546336560010064
W2,12,global_ls_ratio_zscore,0.039253974209958596,1.8460310763110461,24,0.039253974209958596
W2,12,ls_divergence,-0.031754900123841516,-2.8641857500086445,24,0.031754900123841516
W2,12,premium_index,-0.020581911742070424,-1.525679719405617,24,0.020581911742070424
W2,12,premium_zscore,-0.01675402632300732,-1.2794949316338144,24,0.01675402632300732
W2,24,ret_1h,-0.03750507196272939,-3.32717462865466,24,0.03750507196272939
W2,24,ret_4h,-0.05640669572103584,-2.388341707576371,24,0.05640669572103584
W2,24,ret_12h,-0.09786596012029641,-2.371080195423633,24,0.09786596012029641
W2,24,ret_24h,-0.10962498118364188,-2.3011616114862496,24,0.10962498118364188
W2,24,ret_48h,-0.1477788333567007,-3.5504647141436587,24,0.1477788333567007
W2,24,ret_168h,-0.19003089581323898,-5.244839918884371,24,0.19003089581323898
W2,24,rvol_12h,0.03066590546717719,0.9972158822178865,24,0.03066590546717719
W2,24,rvol_24h,0.013069078209522763,0.3364009752936204,24,0.013069078209522763
W2,24,rvol_168h,-0.04510175755127899,-1.8003457838925883,24,0.04510175755127899
W2,24,vol_ratio_12h,0.04642479612973301,1.2972513795935843,24,0.04642479612973301
W2,24,vol_ratio_24h,0.027119109482989474,0.620561271732599,24,0.027119109482989474
W2,24,mom_z_12h,-0.07701569941148466,-2.025972896233106,24,0.07701569941148466
W2,24,mom_z_24h,-0.08623485731293974,-1.8483644953683964,24,0.08623485731293974
W2,24,range_24h,0.038479084963328004,2.3984929431191753,24,0.038479084963328004
W2,24,dist_from_high_24h,0.07352340931146704,1.6089472010060601,24,0.07352340931146704
W2,24,btc_ret_1h,-0.040875965178761554,-3.0848695798744448,24,0.040875965178761554
W2,24,btc_ret_4h,-0.06076987283213542,-2.4183194251414473,24,0.06076987283213542
W2,24,btc_ret_12h,-0.08953300077113692,-2.0801783931662303,24,0.08953300077113692
W2,24,btc_ret_24h,-0.1078430354291976,-1.8035278846986478,24,0.1078430354291976
W2,24,btc_beta_168h,-0.0257044589140545,-1.0641180818838474,24,0.0257044589140545
W2,24,residual_12h,-0.028997160131208052,-1.0088042822213037,24,0.028997160131208052
W2,24,residual_24h,-0.051269328144714736,-1.3906411399830332,24,0.051269328144714736
W2,24,funding_rate_binance,-0.059583051079349726,-2.2065153572375036,24,0.059583051079349726
W2,24,cum_funding_24h,-0.10037274487200228,-2.8947285952130435,24,0.10037274487200228
W2,24,cum_funding_72h,-0.12871637001399736,-3.7141804261560916,24,0.12871637001399736
W2,24,cum_funding_168h,-0.04255466156788686,-2.968079063516364,24,0.04255466156788686
W2,24,funding_zscore,-0.030877517525071178,-1.0118718869280565,24,0.030877517525071178
W2,24,funding_x_mom_12h,-0.023414336842406427,-0.8613405463238123,24,0.023414336842406427
W2,24,funding_x_mom_24h,-0.026468967971722435,-0.8650077744175598,24,0.026468967971722435
W2,24,oi_value_usd,-0.006345224030886762,-0.39587004206223264,24,0.006345224030886762
W2,24,taker_buy_sell_ratio,-0.02457065855229518,-2.4907833102022257,24,0.02457065855229518
W2,24,top_ls_ratio,-0.04112527326280654,-4.483698720338673,24,0.04112527326280654
W2,24,global_ls_ratio,0.011738766362925401,0.710510889100137,24,0.011738766362925401
W2,24,oi_chg_1h,-0.031447728303322355,-3.1321391762843627,24,0.031447728303322355
W2,24,oi_chg_4h,-0.050960000098534,-2.590989929842447,24,0.050960000098534
W2,24,oi_chg_12h,-0.07579942397347779,-2.3713508025271457,24,0.07579942397347779
W2,24,oi_chg_24h,-0.07698657718544115,-2.19012566206385,24,0.07698657718544115
W2,24,oi_zscore,-0.1786047484078219,-5.847206387162857,24,0.1786047484078219
W2,24,oi_ret_diverge,0.003449981678760613,0.17969715904396866,24,0.003449981678760613
W2,24,taker_imbalance,-0.02457065855229518,-2.4907833102022257,24,0.02457065855229518
W2,24,taker_cvd_4h,-0.034409655712809996,-1.958930387031673,24,0.034409655712809996
W2,24,taker_cvd_12h,-0.03525654492914286,-1.3332864501411799,24,0.03525654492914286
W2,24,taker_cvd_24h,-0.029752315308459454,-0.9255528292722507,24,0.029752315308459454
W2,24,taker_zscore,-0.022630746778249566,-2.47258003308172,24,0.022630746778249566
W2,24,top_ls_ratio_zscore,-0.058231462067385276,-1.9778825207874227,24,0.058231462067385276
W2,24,global_ls_ratio_zscore,0.06423124575714277,2.412672777308053,24,0.06423124575714277
W2,24,ls_divergence,-0.04177285366021941,-3.3482441058515637,24,0.04177285366021941
W2,24,premium_index,-0.029501558417105545,-1.9775173553092698,24,0.029501558417105545
W2,24,premium_zscore,-0.0223194749481407,-1.4829186836046224,24,0.0223194749481407
W2,48,ret_1h,-0.021605778965849295,-2.250751463978115,24,0.021605778965849295
W2,48,ret_4h,-0.05054870672471166,-2.460002311898631,24,0.05054870672471166
W2,48,ret_12h,-0.09279300408852241,-3.072968176422717,24,0.09279300408852241
W2,48,ret_24h,-0.13363266687052622,-3.7702379981089162,24,0.13363266687052622
W2,48,ret_48h,-0.20561631761289637,-4.967455686234454,24,0.20561631761289637
W2,48,ret_168h,-0.2599403749764042,-6.0655807793702525,24,0.2599403749764042
W2,48,rvol_12h,0.01711617607193563,0.41069997520330065,24,0.01711617607193563
W2,48,rvol_24h,0.0045577251886187164,0.09749247805925372,24,0.0045577251886187164
W2,48,rvol_168h,-0.05664114499249617,-1.8521390391033041,24,0.05664114499249617
W2,48,vol_ratio_12h,0.03890487812314663,0.7694551758738062,24,0.03890487812314663
W2,48,vol_ratio_24h,0.028133595116515833,0.4877715473617765,24,0.028133595116515833
W2,48,mom_z_12h,-0.07274569388728559,-2.712578504517668,24,0.07274569388728559
W2,48,mom_z_24h,-0.1113525408866624,-3.359847225234107,24,0.1113525408866624
W2,48,range_24h,0.06205341656859481,2.8320977427492786,24,0.06205341656859481
W2,48,dist_from_high_24h,0.06348435522419116,1.998693574309619,24,0.06348435522419116
W2,48,btc_ret_1h,-0.018027151932442274,-1.4317766009423243,24,0.018027151932442274
W2,48,btc_ret_4h,-0.03206392749384314,-1.3271357987604189,24,0.03206392749384314
W2,48,btc_ret_12h,-0.05529093929246207,-1.3352237114075902,24,0.05529093929246207
W2,48,btc_ret_24h,-0.06924557142900668,-1.2653056522949984,24,0.06924557142900668
W2,48,btc_beta_168h,-0.004352379625021301,-0.12925670053548774,24,0.004352379625021301
W2,48,residual_12h,-0.05898548314201146,-2.481465364862775,24,0.05898548314201146
W2,48,residual_24h,-0.10769439380617081,-2.8388702043816365,24,0.10769439380617081
W2,48,funding_rate_binance,-0.11808060672109207,-3.9673899706827296,24,0.11808060672109207
W2,48,cum_funding_24h,-0.17138635111778644,-4.6987004218962625,24,0.17138635111778644
W2,48,cum_funding_72h,-0.17965954562403544,-4.415453294741695,24,0.17965954562403544
W2,48,cum_funding_168h,-0.0803875063597277,-2.9815035849937113,24,0.0803875063597277
W2,48,funding_zscore,-0.06961945105007325,-1.8604873117654517,24,0.06961945105007325
W2,48,funding_x_mom_12h,-0.020585022748643808,-0.9634299294513929,24,0.020585022748643808
W2,48,funding_x_mom_24h,-0.03423100349190048,-1.6639818300085367,24,0.03423100349190048
W2,48,oi_value_usd,0.003062404132151928,0.12470317515750351,24,0.003062404132151928
W2,48,taker_buy_sell_ratio,-0.017621749123630886,-1.3331118148740548,24,0.017621749123630886
W2,48,top_ls_ratio,-0.07629670253446859,-5.806104562856429,24,0.07629670253446859
W2,48,global_ls_ratio,0.00567432346529477,0.24893791471153837,24,0.00567432346529477
W2,48,oi_chg_1h,-0.019058360579302682,-2.280000086955732,24,0.019058360579302682
W2,48,oi_chg_4h,-0.042280400742555825,-2.585181835776597,24,0.042280400742555825
W2,48,oi_chg_12h,-0.07785712264148585,-3.198289991566648,24,0.07785712264148585
W2,48,oi_chg_24h,-0.11180542735073477,-3.6426645676647857,24,0.11180542735073477
W2,48,oi_zscore,-0.24743005305364288,-6.626037965195711,24,0.24743005305364288
W2,48,oi_ret_diverge,-0.01414748555144854,-0.8624167823886306,24,0.01414748555144854
W2,48,taker_imbalance,-0.017621749123630886,-1.3331118148740548,24,0.017621749123630886
W2,48,taker_cvd_4h,-0.03222106277143887,-1.3823699045353433,24,0.03222106277143887
W2,48,taker_cvd_12h,-0.037093028690150874,-1.238389444830204,24,0.037093028690150874
W2,48,taker_cvd_24h,-0.04375929991258326,-1.2711417762196908,24,0.04375929991258326
W2,48,taker_zscore,-0.013887059834714876,-1.1072609120114068,24,0.013887059834714876
W2,48,top_ls_ratio_zscore,-0.11313202366486319,-3.2437852234624684,24,0.11313202366486319
W2,48,global_ls_ratio_zscore,0.06851700502628785,2.1567119521479254,24,0.06851700502628785
W2,48,ls_divergence,-0.06720970054928273,-4.1691732109573785,24,0.06720970054928273
W2,48,premium_index,-0.051300812804991124,-2.721923747989552,24,0.051300812804991124
W2,48,premium_zscore,-0.038573445381814314,-1.81992780119863,24,0.038573445381814314
W3,1,ret_1h,-0.02804477435450089,-3.039291522328863,34,0.02804477435450089
W3,1,ret_4h,-0.022868342125052683,-2.019458489249113,34,0.022868342125052683
W3,1,ret_12h,-0.03998840914713026,-4.75455688523511,34,0.03998840914713026
W3,1,ret_24h,-0.04749012352488623,-6.4805015121035785,34,0.04749012352488623
W3,1,ret_48h,-0.050025511360230264,-7.04790567808538,34,0.050025511360230264
W3,1,ret_168h,-0.03320750119081627,-4.812660547300963,34,0.03320750119081627
W3,1,rvol_12h,-0.001879799734560313,-0.24267364229220356,34,0.001879799734560313
W3,1,rvol_24h,0.0003214967614000137,0.05104900669630363,34,0.0003214967614000137
W3,1,rvol_168h,-0.008529819969968783,-1.7931421986959737,34,0.008529819969968783
W3,1,vol_ratio_12h,0.005279882320286125,0.6188629994467686,34,0.005279882320286125
W3,1,vol_ratio_24h,0.0022513045786570042,0.2936631435925283,34,0.0022513045786570042
W3,1,mom_z_12h,-0.03688212764983761,-4.568068706265487,34,0.03688212764983761
W3,1,mom_z_24h,-0.045791334935173664,-6.325304736405868,34,0.045791334935173664
W3,1,range_24h,0.006187537481044137,1.857184430409876,34,0.006187537481044137
W3,1,dist_from_high_24h,0.041324875737159796,4.608564275642276,34,0.041324875737159796
W3,1,btc_ret_1h,-0.02407642352120229,-2.2350638760689097,34,0.02407642352120229
W3,1,btc_ret_4h,-0.008438795806228638,-0.6751069573275432,34,0.008438795806228638
W3,1,btc_ret_12h,-0.03103160558979679,-3.4499663029525154,34,0.03103160558979679
W3,1,btc_ret_24h,-0.043983470468737,-6.077259203295371,34,0.043983470468737
W3,1,btc_beta_168h,-0.008314407747805124,-1.7888286786954193,34,0.008314407747805124
W3,1,residual_12h,-0.021058296950248974,-2.8489811318264913,34,0.021058296950248974
W3,1,residual_24h,-0.027771978301669997,-3.4558906417473376,34,0.027771978301669997
W3,1,funding_rate_binance,-0.019259217832604505,-3.769456832718722,34,0.019259217832604505
W3,1,cum_funding_24h,-0.023388226711551215,-4.571608503047646,34,0.023388226711551215
W3,1,cum_funding_72h,-0.013727626841363567,-3.1083404256876763,34,0.013727626841363567
W3,1,cum_funding_168h,-0.009814615190187658,-2.75930607835696,34,0.009814615190187658
W3,1,funding_zscore,-0.01732151408790126,-3.0842655650266098,34,0.01732151408790126
W3,1,funding_x_mom_12h,-0.009655809819933983,-1.8370277956797678,34,0.009655809819933983
W3,1,funding_x_mom_24h,-0.006872702059320909,-1.1577784242617375,34,0.006872702059320909
W3,1,oi_value_usd,-0.003030784313033744,-1.4440322637190872,34,0.003030784313033744
W3,1,taker_buy_sell_ratio,-0.012596402371950397,-2.4396480220637704,34,0.012596402371950397
W3,1,top_ls_ratio,-0.008421926141183126,-3.2579239556881587,34,0.008421926141183126
W3,1,global_ls_ratio,0.003504985538054851,1.1193322425171408,34,0.003504985538054851
W3,1,oi_chg_1h,-0.03187029297052622,-3.5462327741706763,34,0.03187029297052622
W3,1,oi_chg_4h,-0.020812140955626484,-2.1407331422676266,34,0.020812140955626484
W3,1,oi_chg_12h,-0.034635582991287404,-5.569810251968652,34,0.034635582991287404
W3,1,oi_chg_24h,-0.037718539088108384,-6.116693796153539,34,0.037718539088108384
W3,1,oi_zscore,-0.041118504510600805,-7.643868335634388,34,0.041118504510600805
W3,1,oi_ret_diverge,-0.011889612137970625,-2.195788709726387,34,0.011889612137970625
W3,1,taker_imbalance,-0.012596402371950397,-2.4396480220637704,34,0.012596402371950397
W3,1,taker_cvd_4h,-0.00695542630291987,-1.3003478889797513,34,0.00695542630291987
W3,1,taker_cvd_12h,-0.009015079127795169,-1.9461319874070637,34,0.009015079127795169
W3,1,taker_cvd_24h,-0.008557788215164874,-2.5120683842061826,34,0.008557788215164874
W3,1,taker_zscore,-0.011666935132735371,-2.286761190438289,34,0.011666935132735371
W3,1,top_ls_ratio_zscore,-0.01415756480715783,-2.7120985473209327,34,0.01415756480715783
W3,1,global_ls_ratio_zscore,0.0015736965151832117,0.27339196826003515,34,0.0015736965151832117
W3,1,ls_divergence,-0.008712299016388387,-3.933985272937175,34,0.008712299016388387
W3,1,premium_index,-0.00925828709671205,-1.3988753897073494,34,0.00925828709671205
W3,1,premium_zscore,-0.008599277219995826,-1.2383862325261576,34,0.008599277219995826
W3,4,ret_1h,-0.011073627549945177,-1.0044344860443992,34,0.011073627549945177
W3,4,ret_4h,-0.017584117816537757,-1.1969790314556115,34,0.017584117816537757
W3,4,ret_12h,-0.060557529072546794,-3.4570811272061466,34,0.060557529072546794
W3,4,ret_24h,-0.07473405790790506,-5.1196200906525995,34,0.07473405790790506
W3,4,ret_48h,-0.0847152607983945,-6.584186423430687,34,0.0847152607983945
W3,4,ret_168h,-0.06247018853729438,-4.445169760039371,34,0.06247018853729438
W3,4,rvol_12h,-0.006655876329215054,-0.41268136364513,34,0.006655876329215054
W3,4,rvol_24h,0.00025936566855636875,0.017890973699492572,34,0.00025936566855636875
W3,4,rvol_168h,-0.007247661490533748,-0.7128149404895209,34,0.007247661490533748
W3,4,vol_ratio_12h,0.009149202300544312,0.5971885692757303,34,0.009149202300544312
W3,4,vol_ratio_24h,-0.00033526005666859526,-0.02107413341543462,34,0.00033526005666859526
W3,4,mom_z_12h,-0.049422723965270025,-2.8762309480181623,34,0.049422723965270025
W3,4,mom_z_24h,-0.06841001081418221,-4.692659138779699,34,0.06841001081418221
W3,4,range_24h,0.00849189306789439,1.3125419376005978,34,0.00849189306789439
W3,4,dist_from_high_24h,0.05523400619750527,3.2728829258954213,34,0.05523400619750527
W3,4,btc_ret_1h,-0.00031020471388813384,-0.0273501670271423,34,0.00031020471388813384
W3,4,btc_ret_4h,0.000723392962251765,0.04194616420320783,34,0.000723392962251765
W3,4,btc_ret_12h,-0.04953081210372092,-3.072277740200468,34,0.04953081210372092
W3,4,btc_ret_24h,-0.07137852943909222,-5.694713419807193,34,0.07137852943909222
W3,4,btc_beta_168h,-0.008244419173826519,-0.8984708465843665,34,0.008244419173826519
W3,4,residual_12h,-0.03188205759890877,-2.128556919875356,34,0.03188205759890877
W3,4,residual_24h,-0.042424130905790274,-2.3372180593863923,34,0.042424130905790274
W3,4,funding_rate_binance,-0.03810888303954461,-3.2293093956142505,34,0.03810888303954461
W3,4,cum_funding_24h,-0.047514292296793346,-4.165043190766286,34,0.047514292296793346
W3,4,cum_funding_72h,-0.02792587447781973,-3.062286626293858,34,0.02792587447781973
W3,4,cum_funding_168h,-0.017832469655675975,-2.7173307811459555,34,0.017832469655675975
W3,4,funding_zscore,-0.0315364617014788,-2.5747955226157733,34,0.0315364617014788
W3,4,funding_x_mom_12h,-0.015573603469891995,-1.6788012010014763,34,0.015573603469891995
W3,4,funding_x_mom_24h,-0.007273546699713538,-0.624183648621185,34,0.007273546699713538
W3,4,oi_value_usd,-0.009787956882204005,-2.153150476179297,34,0.009787956882204005
W3,4,taker_buy_sell_ratio,0.001571301593011892,0.24133881465641063,34,0.001571301593011892
W3,4,top_ls_ratio,-0.015075869652614583,-3.123765918138351,34,0.015075869652614583
W3,4,global_ls_ratio,0.003290362808671312,0.5508479439366439,34,0.003290362808671312
W3,4,oi_chg_1h,-0.013223927870089991,-1.3181830205045064,34,0.013223927870089991
W3,4,oi_chg_4h,-0.01883546561405794,-1.644360255290249,34,0.01883546561405794
W3,4,oi_chg_12h,-0.05009500354291114,-3.9682172402223084,34,0.05009500354291114
W3,4,oi_chg_24h,-0.05696335051866687,-4.864097613426738,34,0.05696335051866687
W3,4,oi_zscore,-0.07421488053034171,-7.19128757368222,34,0.07421488053034171
W3,4,oi_ret_diverge,-0.014127536501074692,-1.2415190508932796,34,0.014127536501074692
W3,4,taker_imbalance,0.001571301593011892,0.24133881465641063,34,0.001571301593011892
W3,4,taker_cvd_4h,0.001079590901744217,0.12877740992749806,34,0.001079590901744217
W3,4,taker_cvd_12h,-0.005224750381245597,-0.5984616995637746,34,0.005224750381245597
W3,4,taker_cvd_24h,-0.005375751369567211,-0.7402499767663799,34,0.005375751369567211
W3,4,taker_zscore,0.0019002294652202063,0.2905448011042406,34,0.0019002294652202063
W3,4,top_ls_ratio_zscore,-0.028174826880572053,-2.8373004320516286,34,0.028174826880572053
W3,4,global_ls_ratio_zscore,-0.000284385465456006,-0.024122498839355338,34,0.000284385465456006
W3,4,ls_divergence,-0.014484696237984498,-3.197773670740795,34,0.014484696237984498
W3,4,premium_index,-0.024028454042841346,-2.4093107863933554,34,0.024028454042841346
W3,4,premium_zscore,-0.026093346843126475,-2.6785975953575423,34,0.026093346843126475
W3,12,ret_1h,-0.021145560239605284,-2.6835354588555975,34,0.021145560239605284
W3,12,ret_4h,-0.04196282162353074,-2.2801209416198485,34,0.04196282162353074
W3,12,ret_12h,-0.07063135785491745,-2.6264572406578455,34,0.07063135785491745
W3,12,ret_24h,-0.09433086157571458,-4.276086570811964,34,0.09433086157571458
W3,12,ret_48h,-0.12868391112773458,-6.192737306725738,34,0.12868391112773458
W3,12,ret_168h,-0.10694529000467966,-3.96522666368445,34,0.10694529000467966
W3,12,rvol_12h,-0.01832023766282745,-0.7610066931649645,34,0.01832023766282745
W3,12,rvol_24h,-0.010496759081977761,-0.4296222992540174,34,0.010496759081977761
W3,12,rvol_168h,-0.013763861007733566,-0.754706230205316,34,0.013763861007733566
W3,12,vol_ratio_12h,-0.007289650945014419,-0.2940595633101362,34,0.007289650945014419
W3,12,vol_ratio_24h,-0.0019262587097151765,-0.07985214622308304,34,0.0019262587097151765
W3,12,mom_z_12h,-0.05249705121696837,-2.0147730120103127,34,0.05249705121696837
W3,12,mom_z_24h,-0.08420779175259017,-3.7531507692380623,34,0.08420779175259017
W3,12,range_24h,0.010926384955612614,1.0574938364953317,34,0.010926384955612614
W3,12,dist_from_high_24h,0.06246657044165403,2.593854368838248,34,0.06246657044165403
W3,12,btc_ret_1h,-0.018033114424681224,-1.9157535916142787,34,0.018033114424681224
W3,12,btc_ret_4h,-0.030311136109090902,-1.7562048252616491,34,0.030311136109090902
W3,12,btc_ret_12h,-0.0532447343011438,-1.9180923369842118,34,0.0532447343011438
W3,12,btc_ret_24h,-0.10077918364913599,-4.23112432105705,34,0.10077918364913599
W3,12,btc_beta_168h,-0.015554144376012309,-0.9350729582928222,34,0.015554144376012309
W3,12,residual_12h,-0.04212354591462121,-1.8407578909880908,34,0.04212354591462121
W3,12,residual_24h,-0.03826161517176024,-1.4081817762852942,34,0.03826161517176024
W3,12,funding_rate_binance,-0.06033866645814017,-3.2609541406023523,34,0.06033866645814017
W3,12,cum_funding_24h,-0.07060659252107353,-3.7306116414737334,34,0.07060659252107353
W3,12,cum_funding_72h,-0.04245988313610318,-3.057184059379038,34,0.04245988313610318
W3,12,cum_funding_168h,-0.019663606371346037,-1.6846654442958044,34,0.019663606371346037
W3,12,funding_zscore,-0.04782723032663519,-2.542958974284317,34,0.04782723032663519
W3,12,funding_x_mom_12h,-0.011591977241313422,-0.774479483072311,34,0.011591977241313422
W3,12,funding_x_mom_24h,-0.014901182447272154,-0.8215052549078439,34,0.014901182447272154
W3,12,oi_value_usd,-0.016104015437408508,-2.3664240248760677,34,0.016104015437408508
W3,12,taker_buy_sell_ratio,-0.00694558437894889,-1.0630034337974779,34,0.00694558437894889
W3,12,top_ls_ratio,-0.026410263755093033,-3.239104582948931,34,0.026410263755093033
W3,12,global_ls_ratio,0.008629535265311405,0.8505354623334553,34,0.008629535265311405
W3,12,oi_chg_1h,-0.023512050694317613,-3.294840426584716,34,0.023512050694317613
W3,12,oi_chg_4h,-0.04297313186873991,-3.247475740751753,34,0.04297313186873991
W3,12,oi_chg_12h,-0.055448631096139116,-2.7173356157465904,34,0.055448631096139116
W3,12,oi_chg_24h,-0.06771853284450657,-3.769400164486616,34,0.06771853284450657
W3,12,oi_zscore,-0.11794699776739348,-7.124774244320622,34,0.11794699776739348
W3,12,oi_ret_diverge,-0.008937181346051766,-0.6195282883199521,34,0.008937181346051766
W3,12,taker_imbalance,-0.00694558437894889,-1.0630034337974779,34,0.00694558437894889
W3,12,taker_cvd_4h,-0.004718275532872874,-0.40942259179245033,34,0.004718275532872874
W3,12,taker_cvd_12h,-0.004770803424552026,-0.3465313479123679,34,0.004770803424552026
W3,12,taker_cvd_24h,-0.0036418224972484927,-0.27341082968926256,34,0.0036418224972484927
W3,12,taker_zscore,-0.006202065119554706,-0.9107334186665917,34,0.006202065119554706
W3,12,top_ls_ratio_zscore,-0.04822731423237181,-2.8260755781686737,34,0.04822731423237181
